order_id,payment_amount,payment_method,payment_date
3632,1702.32,UPI,2024-02-17
16634,1422.54,NetBanking,2024-01-12
19693,644.37,NetBanking,2024-01-19
2866,151.41,UPI,2024-01-06
2980,239.63,NetBanking,2024-01-19
4423,1905.89,UPI,2024-01-24
3314,1144.76,UPI,2024-01-15
410,253.23,Wallet,2024-02-19
462,662.77,Wallet,2024-02-10
17719,1896.39,Card,2024-02-04
11281,1419.73,NetBanking,2024-02-15
12453,1579.69,Wallet,2024-01-29
3160,970.62,UPI,2024-02-27
15232,1236.72,NetBanking,2024-01-14
12615,1030.37,UPI,2024-01-28
6677,535.96,UPI,2024-01-09
414,1204.07,NetBanking,2024-01-22
1930,999.96,Card,2024-02-09
4050,1893.54,Wallet,2024-01-29
15966,1320.83,Card,2024-01-17
13331,502.51,Wallet,2024-01-17
12020,1891.05,Wallet,2024-01-10
1113,181.52,NetBanking,2024-01-01
7522,1008.8,NetBanking,2024-02-29
15601,1546.34,UPI,2024-01-02
11547,526.11,NetBanking,2024-02-05
17536,1392.05,UPI,2024-02-03
11446,1216.8,Card,2024-02-21
17043,329.43,Wallet,2024-01-20
12042,352.39,Card,2024-02-06
1478,100.51,Wallet,2024-02-21
5729,106.01,Wallet,2024-02-11
5731,1143.57,NetBanking,2024-02-08
6548,1081.14,NetBanking,2024-01-05
38,190.37,Card,2024-02-14
4361,1688.56,UPI,2024-02-24
4324,1377.65,Card,2024-02-26
9901,1121.62,Wallet,2024-01-31
11583,1924.18,Wallet,2024-02-03
3900,1692.31,UPI,2024-02-20
19118,1821.72,NetBanking,2024-02-19
5629,1908.11,Wallet,2024-01-11
3722,1182.52,NetBanking,2024-01-31
10227,403.7,NetBanking,2024-01-22
19671,666.12,UPI,2024-02-27
9599,577.22,UPI,2024-02-16
7110,430.29,UPI,2024-01-23
6768,1661.39,NetBanking,2024-01-06
10554,953.78,UPI,2024-02-15
7208,1308.28,Wallet,2024-02-08
12404,1867.34,UPI,2024-02-29
11576,394.4,UPI,2024-01-30
4235,358.2,Wallet,2024-01-02
18481,1629.6,Card,2024-02-28
2614,477.47,Card,2024-01-22
2207,785.55,UPI,2024-01-28
9977,1675.02,Wallet,2024-01-10
19241,1879.43,Wallet,2024-01-09
16898,1051.99,Wallet,2024-03-01
9672,1213.65,Card,2024-01-19
2437,510.91,Card,2024-02-10
8333,770.71,Wallet,2024-02-23
3901,1064.49,Card,2024-02-22
7968,678.46,NetBanking,2024-01-05
12863,197.74,NetBanking,2024-01-27
11527,855.9,UPI,2024-02-14
2419,1057.13,Card,2024-02-19
2782,619.33,UPI,2024-02-06
12671,649.17,Wallet,2024-02-23
4592,172.59,Wallet,2024-02-19
6955,1974.93,NetBanking,2024-02-27
17212,1340.32,NetBanking,2024-02-02
16544,1549.03,NetBanking,2024-01-27
12805,962.26,NetBanking,2024-02-02
5237,1390.51,Wallet,2024-02-19
8848,250.79,Card,2024-02-06
8391,1538.31,UPI,2024-02-11
19143,1989.27,NetBanking,2024-02-05
1521,1608.17,Card,2024-01-14
13945,1283.93,Card,2024-02-16
14329,1937.11,NetBanking,2024-01-04
15700,686.15,NetBanking,2024-02-06
9102,724.1,NetBanking,2024-01-05
16913,1352.43,NetBanking,2024-02-24
9286,900.83,Wallet,2024-01-13
9828,327.53,Wallet,2024-01-09
11090,355.14,Card,2024-01-16
1252,768.91,UPI,2024-02-06
11032,1311.62,UPI,2024-01-05
12172,793.86,UPI,2024-01-14
19073,1327.88,Card,2024-02-07
18213,865.39,UPI,2024-02-03
19236,1162.56,Wallet,2024-02-26
10674,670.66,Card,2024-02-21
17754,908.77,UPI,2024-02-11
2523,510.13,Wallet,2024-01-01
5700,1399.75,Card,2024-02-03
2506,1452.86,Card,2024-01-02
17477,1486.44,Wallet,2024-02-23
9287,1828.75,Card,2024-01-29
15684,1752.84,NetBanking,2024-02-25
4521,386.01,Card,2024-01-03
958,1264.22,UPI,2024-01-09
9070,838.63,UPI,2024-02-03
2342,1876.12,Card,2024-02-23
12586,1352.83,Wallet,2024-02-26
17395,426.23,Wallet,2024-01-28
1656,859.79,Wallet,2024-01-25
7935,638.66,Card,2024-02-22
19498,1537.9,UPI,2024-01-22
11386,174.91,UPI,2024-01-28
11826,860.1,NetBanking,2024-02-15
5254,147.77,Wallet,2024-01-10
1527,810.91,Card,2024-01-04
1286,204.02,Card,2024-01-19
13963,1033.01,NetBanking,2024-01-02
3148,618.97,UPI,2024-02-01
18054,1790.62,Card,2024-01-27
17432,1516.76,NetBanking,2024-02-15
12250,705.25,Card,2024-02-03
12604,287.06,UPI,2024-01-15
14951,1483.21,Card,2024-01-06
4723,1135.96,NetBanking,2024-02-06
15732,1017.78,Card,2024-02-29
13452,1959.66,Wallet,2024-02-15
12278,182.31,Card,2024-01-14
10335,1251.52,Wallet,2024-02-09
835,552.54,Wallet,2024-01-02
4260,1982.89,NetBanking,2024-01-25
19007,578.18,Wallet,2024-01-15
2415,1311.44,NetBanking,2024-02-07
18719,237.51,Wallet,2024-02-16
13100,140.54,Wallet,2024-02-26
12379,1069.29,NetBanking,2024-01-20
11378,132.37,NetBanking,2024-01-19
7510,549.49,Wallet,2024-01-12
3335,1902.55,NetBanking,2024-01-04
18891,1874.55,UPI,2024-02-01
19363,1574.19,Wallet,2024-02-20
3560,730.21,Card,2024-01-20
8175,577.29,UPI,2024-02-09
2652,596.59,NetBanking,2024-02-29
10599,1904.71,Card,2024-02-09
13866,665.65,UPI,2024-02-26
5936,1606.85,NetBanking,2024-02-06
10162,1965.38,UPI,2024-02-03
7189,727.13,Wallet,2024-01-12
6317,1552.53,UPI,2024-02-03
8590,542.79,Card,2024-01-09
13706,784.15,Wallet,2024-01-15
12124,213.94,Card,2024-02-12
4666,1725.14,UPI,2024-01-31
7628,1414.87,Wallet,2024-01-02
18575,723.52,NetBanking,2024-01-22
2846,1221.25,Wallet,2024-01-25
155,205.3,Wallet,2024-01-03
19743,1309.0,Wallet,2024-01-08
6598,191.14,UPI,2024-01-02
1183,1718.53,Wallet,2024-02-16
3380,833.52,UPI,2024-01-03
19679,1267.84,Wallet,2024-01-03
10290,285.95,UPI,2024-02-10
6571,1650.65,UPI,2024-01-15
5577,204.09,Wallet,2024-02-01
19812,1279.97,Wallet,2024-01-11
13497,473.82,Wallet,2024-01-14
5843,386.12,Card,2024-01-12
11165,1676.86,Wallet,2024-01-31
1910,926.15,UPI,2024-01-08
18418,1831.79,Card,2024-02-17
10655,1849.57,Card,2024-01-11
10603,1440.34,NetBanking,2024-01-18
14679,1893.06,NetBanking,2024-02-09
12707,1730.41,NetBanking,2024-01-28
15376,1507.36,NetBanking,2024-03-01
1671,1270.55,Wallet,2024-01-12
8728,741.14,NetBanking,2024-01-07
5968,591.08,Card,2024-02-05
15615,677.06,UPI,2024-01-06
1176,1995.25,UPI,2024-01-24
17662,391.62,Wallet,2024-01-24
19705,254.14,NetBanking,2024-02-21
17561,1915.03,UPI,2024-02-16
9234,1739.71,NetBanking,2024-02-10
13030,1418.16,NetBanking,2024-01-19
8969,1435.8,Card,2024-02-03
19319,1434.57,Card,2024-02-07
4895,494.15,Card,2024-01-09
4709,1378.67,Card,2024-01-08
19370,1007.01,Wallet,2024-02-29
18410,273.92,Card,2024-01-27
7376,104.02,Card,2024-02-15
14348,761.18,UPI,2024-02-04
4307,1220.39,Card,2024-01-24
215,329.37,UPI,2024-02-04
11075,1148.63,UPI,2024-01-14
17467,1437.04,NetBanking,2024-02-08
9772,1622.06,Wallet,2024-01-20
9974,1000.42,Card,2024-02-26
2964,1013.75,Wallet,2024-02-06
13170,1943.77,Wallet,2024-01-05
16554,1212.79,NetBanking,2024-02-02
8794,938.52,Wallet,2024-01-24
2316,1347.85,Card,2024-02-14
6306,754.98,Card,2024-01-14
2931,1690.76,NetBanking,2024-01-17
7592,1590.71,Card,2024-02-20
7931,1195.78,Wallet,2024-01-23
2371,1826.87,Wallet,2024-01-23
4254,553.06,Card,2024-02-29
12354,204.34,Wallet,2024-01-26
5717,1418.53,Card,2024-02-20
9861,971.63,UPI,2024-03-01
326,1749.04,Card,2024-01-05
10179,1173.63,Card,2024-01-21
19426,1874.3,Wallet,2024-01-17
18337,1644.66,NetBanking,2024-02-16
13261,880.57,Wallet,2024-01-19
12460,927.13,Card,2024-02-08
19259,467.5,Wallet,2024-02-14
14477,626.85,UPI,2024-02-02
13403,1557.57,Wallet,2024-01-12
9145,903.39,Wallet,2024-01-09
14641,1949.62,NetBanking,2024-02-03
12038,502.95,Wallet,2024-01-06
9402,537.19,UPI,2024-02-10
252,1585.44,Wallet,2024-02-14
7501,1136.66,UPI,2024-02-26
14888,1790.59,UPI,2024-01-11
5594,992.1,UPI,2024-01-25
2876,458.67,UPI,2024-01-01
17125,764.39,Card,2024-02-11
13088,1221.0,NetBanking,2024-01-26
17049,450.43,Card,2024-02-22
7579,1697.65,UPI,2024-03-01
8950,520.2,Wallet,2024-02-09
1107,1963.78,NetBanking,2024-02-03
13805,1404.74,NetBanking,2024-01-02
2898,650.6,NetBanking,2024-01-10
14583,742.19,NetBanking,2024-01-25
12141,1272.15,Card,2024-02-23
11967,1100.0,UPI,2024-01-01
6207,1326.82,UPI,2024-01-10
18025,1705.55,Wallet,2024-02-22
13551,1004.06,Wallet,2024-01-20
13382,215.03,UPI,2024-02-07
10000,453.53,NetBanking,2024-02-06
15968,943.77,Wallet,2024-01-15
12439,1080.77,Wallet,2024-01-12
548,933.77,UPI,2024-01-12
18556,728.37,NetBanking,2024-02-24
13778,1453.68,Wallet,2024-01-08
9304,1551.86,UPI,2024-01-01
845,975.87,Card,2024-02-05
19919,106.57,NetBanking,2024-01-06
6935,805.93,UPI,2024-02-18
16800,1127.66,Card,2024-02-28
15225,845.08,NetBanking,2024-02-14
19326,866.82,Card,2024-01-06
11988,1075.12,NetBanking,2024-01-27
3905,1534.38,UPI,2024-01-17
12495,926.83,NetBanking,2024-01-06
1024,1090.15,Card,2024-01-25
8109,1037.46,UPI,2024-01-31
17718,1416.64,Wallet,2024-01-21
18024,1902.15,NetBanking,2024-01-29
11871,687.91,UPI,2024-01-23
17234,562.96,Wallet,2024-01-14
3363,1728.0,Wallet,2024-01-06
316,1683.33,NetBanking,2024-01-22
13582,896.34,Card,2024-01-12
18786,1846.16,Card,2024-01-08
8926,982.72,NetBanking,2024-02-10
7853,1277.63,NetBanking,2024-02-21
10994,1965.56,Wallet,2024-01-06
12012,380.1,NetBanking,2024-01-15
14618,1575.6,UPI,2024-02-28
11841,227.2,Card,2024-01-25
3401,141.3,NetBanking,2024-02-11
4300,763.83,Wallet,2024-01-08
11695,446.94,Card,2024-02-02
123,1412.12,Card,2024-02-27
11422,1449.9,NetBanking,2024-01-05
11201,1305.92,NetBanking,2024-02-29
9812,1132.39,Wallet,2024-02-27
12007,243.39,Wallet,2024-01-02
16091,1292.51,UPI,2024-01-10
12104,557.71,NetBanking,2024-02-09
15456,1421.65,Card,2024-01-07
10786,1750.43,UPI,2024-01-13
10867,210.7,Wallet,2024-02-10
4563,1424.51,UPI,2024-01-26
2684,1742.69,Wallet,2024-01-24
11000,1013.22,UPI,2024-01-02
6764,1640.16,Wallet,2024-01-31
2109,1331.69,Wallet,2024-02-22
11010,1142.91,Card,2024-01-02
6830,1378.27,Wallet,2024-01-29
12855,1502.81,UPI,2024-02-11
7411,1533.49,Card,2024-02-25
11914,318.6,NetBanking,2024-01-21
9414,1350.78,NetBanking,2024-01-01
2589,507.57,UPI,2024-02-17
6223,408.38,Card,2024-01-06
19486,1440.84,UPI,2024-01-18
10861,983.2,Card,2024-02-07
15100,786.87,Card,2024-02-21
13339,896.9,UPI,2024-02-19
4210,759.73,UPI,2024-01-13
4069,482.26,NetBanking,2024-02-23
594,270.08,Wallet,2024-02-28
12199,608.31,Wallet,2024-02-18
10247,266.78,UPI,2024-02-25
2773,678.66,Card,2024-01-07
7660,1681.42,Wallet,2024-01-13
18034,1150.89,UPI,2024-01-14
5168,1527.08,Card,2024-01-30
1240,878.96,NetBanking,2024-03-01
6976,229.27,NetBanking,2024-02-13
17783,808.26,UPI,2024-01-31
2426,1511.07,Card,2024-01-03
7877,263.21,UPI,2024-02-01
3932,1649.11,UPI,2024-01-21
3207,988.05,UPI,2024-02-10
13319,362.14,Card,2024-01-04
8631,1043.78,NetBanking,2024-01-25
17010,518.56,Card,2024-01-07
936,1306.01,UPI,2024-01-27
4868,1707.8,NetBanking,2024-01-06
2786,1352.57,Card,2024-01-29
15128,1529.51,NetBanking,2024-02-22
608,446.07,Card,2024-02-25
15012,475.19,NetBanking,2024-02-14
18406,1326.24,NetBanking,2024-02-12
11786,500.74,UPI,2024-01-05
5495,1782.58,Card,2024-02-21
9303,555.32,UPI,2024-01-21
6567,1205.19,NetBanking,2024-02-29
14958,1267.16,Wallet,2024-02-27
7726,1250.35,Card,2024-02-28
15290,1716.77,NetBanking,2024-01-10
11838,329.92,NetBanking,2024-01-25
12612,1685.59,NetBanking,2024-02-09
15967,964.47,NetBanking,2024-01-24
4692,1108.43,Wallet,2024-01-21
12548,456.48,NetBanking,2024-02-26
13878,560.37,Card,2024-02-01
5345,897.51,UPI,2024-02-26
13058,1791.91,UPI,2024-02-02
4894,374.73,UPI,2024-01-18
7121,1846.55,Card,2024-02-20
6262,1416.79,UPI,2024-01-30
14593,655.46,Card,2024-01-04
4733,702.44,Wallet,2024-01-01
17141,190.34,NetBanking,2024-01-18
16723,1854.3,UPI,2024-01-11
17206,180.53,NetBanking,2024-01-03
16370,1625.45,NetBanking,2024-02-03
13902,873.67,NetBanking,2024-01-02
14989,1643.22,Wallet,2024-01-19
6348,903.72,NetBanking,2024-02-03
1319,1291.48,Card,2024-01-18
17436,1429.41,Card,2024-02-27
17133,1282.63,Wallet,2024-01-17
12016,506.61,Wallet,2024-02-08
9806,1884.01,NetBanking,2024-02-14
4150,1613.23,UPI,2024-01-05
14423,1982.32,NetBanking,2024-02-28
433,990.69,Wallet,2024-01-09
10072,412.93,UPI,2024-01-27
14518,1701.56,NetBanking,2024-01-13
19971,229.93,Wallet,2024-01-05
2958,1525.93,UPI,2024-02-02
571,905.05,Wallet,2024-01-22
17667,1007.49,NetBanking,2024-01-16
1244,1896.72,UPI,2024-01-28
16765,1678.58,Card,2024-02-14
9184,163.84,Wallet,2024-02-27
2248,943.22,NetBanking,2024-01-03
4356,1509.7,Card,2024-01-31
13536,964.42,UPI,2024-01-02
483,1092.25,UPI,2024-01-26
799,918.16,NetBanking,2024-01-12
18291,1789.6,UPI,2024-01-25
18898,239.96,UPI,2024-02-25
17042,349.02,Wallet,2024-01-13
5508,928.21,Wallet,2024-01-27
3738,478.14,UPI,2024-01-27
9228,328.62,NetBanking,2024-01-06
15273,528.26,Card,2024-02-27
14435,828.31,Wallet,2024-01-17
18327,1439.19,Card,2024-02-27
4004,1869.63,NetBanking,2024-02-27
13736,1206.66,NetBanking,2024-01-12
16192,323.44,Wallet,2024-02-04
13475,1861.39,NetBanking,2024-01-02
13749,907.83,Card,2024-02-01
16910,212.3,Wallet,2024-01-07
12252,1400.09,NetBanking,2024-02-08
17244,717.04,UPI,2024-01-29
11361,390.84,NetBanking,2024-01-10
12438,1889.4,Card,2024-01-08
985,380.73,UPI,2024-02-18
17254,551.77,Card,2024-02-12
9013,853.6,NetBanking,2024-02-03
8115,1758.68,Card,2024-02-27
15506,155.55,UPI,2024-02-29
12677,149.12,NetBanking,2024-01-20
11037,752.95,NetBanking,2024-01-24
9674,832.71,Card,2024-02-17
762,1373.27,Wallet,2024-02-06
18530,334.67,Card,2024-01-02
1588,449.33,NetBanking,2024-02-15
16171,1509.15,Wallet,2024-02-13
14085,1409.57,UPI,2024-01-24
10251,571.46,NetBanking,2024-01-24
8588,1821.1,Card,2024-02-07
2983,1004.45,Wallet,2024-01-24
1020,820.45,Card,2024-01-08
5437,1265.88,UPI,2024-01-14
14460,1916.72,Wallet,2024-02-26
14340,124.87,Wallet,2024-02-25
6991,1707.7,NetBanking,2024-02-04
9109,136.21,Wallet,2024-01-11
3174,1930.95,Card,2024-02-19
510,1843.55,UPI,2024-03-01
8958,1282.99,NetBanking,2024-01-23
18722,1396.62,NetBanking,2024-01-13
5007,409.41,Card,2024-02-15
1200,649.88,Wallet,2024-01-08
158,1526.35,Card,2024-01-29
12309,1800.16,Wallet,2024-01-05
9064,803.59,Card,2024-02-23
1792,1705.26,Wallet,2024-01-28
9030,753.42,Wallet,2024-02-21
6605,567.09,Card,2024-02-23
5716,319.29,UPI,2024-02-16
1721,1391.25,NetBanking,2024-01-08
6150,925.19,Card,2024-01-25
6138,1564.55,Card,2024-02-19
13216,164.42,NetBanking,2024-02-15
12634,1364.1,Wallet,2024-02-22
13480,720.6,Card,2024-01-05
1579,1697.0,UPI,2024-02-14
17902,1408.17,NetBanking,2024-01-05
6579,1175.55,Wallet,2024-01-16
2102,1559.28,Card,2024-02-13
18407,1214.83,NetBanking,2024-01-26
16564,1935.89,NetBanking,2024-01-01
18347,1451.39,Card,2024-01-16
18926,1935.56,Wallet,2024-03-01
9729,1567.53,NetBanking,2024-01-17
18331,1572.71,Wallet,2024-01-25
1202,1041.36,Wallet,2024-01-25
11091,1860.15,Card,2024-01-15
8273,1055.52,Card,2024-01-18
7591,1600.43,UPI,2024-02-21
11757,916.59,NetBanking,2024-02-25
4864,1967.31,Wallet,2024-02-26
11765,1200.69,Card,2024-02-03
15972,1783.67,Card,2024-02-06
12261,265.81,UPI,2024-02-18
12423,359.49,Wallet,2024-02-08
5321,1641.57,Card,2024-02-06
8603,1262.67,Card,2024-02-02
7442,1379.87,NetBanking,2024-01-26
19870,1934.26,Wallet,2024-01-07
10478,1174.14,Wallet,2024-01-10
14211,1293.13,NetBanking,2024-01-27
9181,648.74,UPI,2024-03-01
8067,1596.06,Card,2024-02-13
682,386.66,NetBanking,2024-01-28
15679,1736.83,UPI,2024-02-22
6260,588.86,Card,2024-02-09
6424,341.09,Card,2024-02-16
11240,1522.58,Wallet,2024-02-28
14702,1939.14,Wallet,2024-01-23
15311,1981.61,NetBanking,2024-01-21
6820,566.28,Wallet,2024-01-12
13281,128.55,Wallet,2024-01-06
11535,923.69,UPI,2024-02-10
8703,110.89,Wallet,2024-01-05
12782,728.04,Card,2024-01-07
10221,583.35,Card,2024-01-11
19081,919.02,NetBanking,2024-02-25
3082,163.64,Card,2024-02-21
5096,1616.76,UPI,2024-01-11
7701,966.69,NetBanking,2024-01-07
11860,451.3,Card,2024-02-28
5893,736.17,Card,2024-01-17
7982,1048.11,Card,2024-02-15
16581,711.18,UPI,2024-01-19
13399,507.14,UPI,2024-01-07
11311,670.23,Wallet,2024-01-04
319,378.29,UPI,2024-01-08
19904,173.55,Wallet,2024-01-16
4428,1766.24,Card,2024-01-13
13642,665.98,Wallet,2024-02-17
2611,283.36,UPI,2024-01-10
4972,1543.78,NetBanking,2024-02-26
8408,562.3,Wallet,2024-02-06
19042,1129.62,Card,2024-01-29
14851,1684.07,UPI,2024-01-07
2752,506.78,UPI,2024-01-27
40,1193.67,Card,2024-03-01
2510,1713.95,NetBanking,2024-01-21
13417,1856.38,Card,2024-02-05
19060,657.94,Wallet,2024-01-02
838,1347.54,Card,2024-02-28
1751,567.67,UPI,2024-01-30
4663,1126.15,Wallet,2024-02-18
2834,584.22,NetBanking,2024-01-05
175,1117.08,UPI,2024-02-14
13626,572.64,UPI,2024-02-19
7165,1470.03,Wallet,2024-01-13
388,1299.62,UPI,2024-01-15
14034,970.83,Card,2024-01-06
2390,1851.35,Wallet,2024-01-07
2620,868.41,UPI,2024-01-17
17814,1431.63,NetBanking,2024-02-12
4460,964.97,Wallet,2024-02-28
15308,699.88,Wallet,2024-01-03
6297,1691.68,Card,2024-02-23
5545,111.03,Wallet,2024-01-05
2888,1751.57,Card,2024-01-17
16914,797.28,Card,2024-02-08
15730,520.79,UPI,2024-01-07
17990,1281.32,UPI,2024-02-01
2939,1937.25,Wallet,2024-01-28
2392,895.26,UPI,2024-01-12
9392,420.7,NetBanking,2024-02-06
13783,621.33,Card,2024-01-19
292,1305.77,Wallet,2024-02-19
17476,793.34,NetBanking,2024-02-27
16901,1122.3,Card,2024-02-01
18405,1625.81,UPI,2024-02-27
14314,1709.13,Card,2024-01-02
1925,1167.84,UPI,2024-02-19
18466,1991.39,NetBanking,2024-02-06
9805,787.12,Card,2024-01-15
11704,686.25,NetBanking,2024-01-18
6566,454.07,Card,2024-02-02
5494,1026.6,NetBanking,2024-03-01
9092,570.94,UPI,2024-02-21
12647,258.75,UPI,2024-02-17
14258,1311.42,Wallet,2024-02-25
5973,1265.39,NetBanking,2024-02-07
11011,277.92,Card,2024-01-08
1867,594.15,Card,2024-01-21
3423,1777.55,Wallet,2024-01-30
5285,1834.6,NetBanking,2024-02-22
6685,1440.5,Wallet,2024-01-07
9445,1650.97,Card,2024-01-25
12075,307.02,Card,2024-01-12
12609,1050.15,UPI,2024-01-25
19574,1264.51,UPI,2024-02-29
4591,195.59,Wallet,2024-01-20
3657,1513.59,NetBanking,2024-01-25
5791,1020.33,Wallet,2024-02-25
3111,146.25,UPI,2024-01-08
14946,156.2,Card,2024-02-21
16245,393.03,NetBanking,2024-02-24
19572,1263.52,Card,2024-01-09
3012,1917.29,NetBanking,2024-01-25
5683,479.77,Wallet,2024-01-27
3938,383.92,UPI,2024-02-03
17562,1271.08,Wallet,2024-02-02
3192,393.95,UPI,2024-02-12
7428,116.34,UPI,2024-01-31
1833,659.23,UPI,2024-02-26
16107,1673.06,UPI,2024-01-27
7512,1518.31,Wallet,2024-02-06
14830,291.06,Wallet,2024-02-02
1628,1393.85,Card,2024-02-19
6816,1269.3,UPI,2024-01-26
2459,1730.38,Card,2024-02-21
11590,1015.22,UPI,2024-01-03
14456,1835.85,Wallet,2024-02-20
8183,1232.5,UPI,2024-01-27
10772,1443.22,Wallet,2024-02-06
11703,1394.64,UPI,2024-01-24
15465,1028.94,UPI,2024-01-12
13870,1784.66,UPI,2024-02-03
8559,1799.09,UPI,2024-01-10
2887,971.58,Wallet,2024-01-23
120,1570.37,Wallet,2024-02-25
12680,1960.62,NetBanking,2024-01-06
10298,515.62,Wallet,2024-01-02
3276,344.12,Card,2024-01-07
8788,1761.42,UPI,2024-02-09
17373,978.86,Wallet,2024-01-14
9598,1732.12,Wallet,2024-01-03
10414,819.62,Card,2024-01-19
12406,1063.63,UPI,2024-02-27
8518,741.63,NetBanking,2024-01-06
4484,479.22,NetBanking,2024-02-23
8766,1789.98,NetBanking,2024-02-18
164,1309.19,Card,2024-01-24
3789,1051.18,UPI,2024-01-12
7026,1129.62,NetBanking,2024-01-22
14521,1759.91,UPI,2024-02-26
3094,241.93,Card,2024-02-08
2432,1451.51,Wallet,2024-01-30
3006,1538.04,UPI,2024-02-08
9586,1762.79,Wallet,2024-01-26
6938,169.88,NetBanking,2024-02-04
2724,1453.43,Wallet,2024-02-14
6745,600.89,Card,2024-01-17
8199,1680.24,Card,2024-02-13
1171,143.75,NetBanking,2024-02-07
16255,1075.46,NetBanking,2024-02-16
19283,757.56,NetBanking,2024-01-27
3105,1952.45,UPI,2024-01-29
15560,591.97,NetBanking,2024-02-02
7679,1011.57,Card,2024-02-26
12983,104.37,Card,2024-01-10
7183,758.06,UPI,2024-02-11
14453,1150.12,Card,2024-01-15
1577,1960.5,UPI,2024-02-24
12098,306.18,NetBanking,2024-02-03
18507,1404.06,Card,2024-02-24
2660,1749.14,UPI,2024-02-09
11177,612.21,UPI,2024-02-15
10649,1608.17,Card,2024-02-15
19856,1535.78,NetBanking,2024-01-11
5465,1033.28,UPI,2024-02-16
9873,486.39,Card,2024-01-27
4442,549.64,UPI,2024-01-18
5807,1266.37,Wallet,2024-02-28
15680,1080.57,UPI,2024-01-01
2191,1888.19,NetBanking,2024-02-29
3782,1735.48,Wallet,2024-02-15
6471,1136.11,Wallet,2024-01-20
209,591.51,Card,2024-01-01
11740,923.08,Wallet,2024-02-27
17847,209.39,Wallet,2024-01-11
4614,822.23,UPI,2024-01-23
6304,1483.32,Wallet,2024-02-25
11296,1054.24,UPI,2024-01-17
10278,1964.84,NetBanking,2024-01-10
3727,1089.71,NetBanking,2024-03-01
3507,570.81,Card,2024-01-03
18069,1149.49,UPI,2024-01-11
9097,1761.81,UPI,2024-01-30
5268,725.09,Card,2024-01-21
19627,604.58,Wallet,2024-01-28
13921,1476.17,NetBanking,2024-01-25
19431,1213.46,UPI,2024-01-17
967,1159.92,NetBanking,2024-02-07
10419,968.31,Card,2024-02-09
2123,457.47,Wallet,2024-01-25
12224,429.04,Card,2024-02-13
15212,1414.64,Wallet,2024-02-15
10409,1663.87,UPI,2024-01-27
16179,1165.7,NetBanking,2024-01-27
19240,1932.57,Card,2024-01-30
1933,918.69,Card,2024-02-28
18273,1364.43,NetBanking,2024-01-24
2268,1566.41,Card,2024-02-06
9664,1035.15,Card,2024-01-08
6422,378.84,Card,2024-02-01
17861,735.09,Card,2024-01-21
19660,1953.62,Wallet,2024-01-30
6698,1833.78,UPI,2024-02-16
428,1162.11,Wallet,2024-02-27
824,762.37,UPI,2024-01-08
695,1621.35,Card,2024-02-24
13207,1670.85,Wallet,2024-02-25
14181,1520.09,UPI,2024-02-12
10062,1747.15,Card,2024-01-14
10380,808.57,Card,2024-02-01
9062,372.69,NetBanking,2024-02-19
14563,970.86,Card,2024-02-02
6718,155.44,Wallet,2024-02-29
13340,580.42,UPI,2024-01-24
2707,228.67,Card,2024-01-01
15562,830.53,UPI,2024-02-29
4226,703.86,Wallet,2024-01-20
11621,1493.88,NetBanking,2024-01-05
13158,1394.79,NetBanking,2024-01-18
5635,1549.5,Card,2024-02-23
16357,579.62,NetBanking,2024-01-02
17271,341.02,UPI,2024-01-24
10833,580.19,Card,2024-02-23
5513,129.08,UPI,2024-01-22
8222,844.41,Wallet,2024-01-21
6845,349.98,Wallet,2024-02-21
9213,692.21,Card,2024-01-19
16795,1769.01,Card,2024-01-01
11909,481.05,Card,2024-02-24
5383,437.92,Wallet,2024-02-09
19404,1182.74,UPI,2024-01-01
5590,1611.92,UPI,2024-02-10
14797,1294.05,NetBanking,2024-02-16
3459,935.82,Wallet,2024-01-31
16881,764.85,Wallet,2024-02-29
5028,1590.54,Card,2024-02-28
8956,1654.17,Wallet,2024-02-04
19490,837.92,NetBanking,2024-01-30
2283,1148.32,Wallet,2024-01-01
13975,1816.13,Card,2024-01-05
6414,675.07,Wallet,2024-01-30
2655,1394.74,Card,2024-02-10
19614,1541.47,UPI,2024-02-14
8970,207.6,Card,2024-01-26
17959,1964.15,UPI,2024-02-25
11540,1419.56,Card,2024-02-20
296,222.65,UPI,2024-01-22
6780,646.4,UPI,2024-01-01
4631,1640.38,NetBanking,2024-02-02
6093,1734.59,NetBanking,2024-02-20
16029,282.13,Wallet,2024-01-29
7332,636.27,NetBanking,2024-01-07
18274,1194.22,UPI,2024-01-14
11133,1466.27,Wallet,2024-01-16
9804,1587.31,Wallet,2024-02-13
9593,1721.68,UPI,2024-01-10
11330,1243.54,UPI,2024-01-12
15062,1317.33,Wallet,2024-01-28
6557,100.32,NetBanking,2024-01-15
12457,1310.25,Wallet,2024-01-11
6053,692.36,NetBanking,2024-02-26
5493,1738.99,Card,2024-01-21
10216,1288.88,UPI,2024-02-02
1035,1394.12,Wallet,2024-01-08
18247,499.12,Card,2024-02-14
8258,912.19,UPI,2024-01-12
5658,891.97,UPI,2024-01-17
2012,1536.61,UPI,2024-01-29
928,1345.0,NetBanking,2024-02-09
18789,792.96,Card,2024-02-04
9721,199.8,NetBanking,2024-02-25
2381,1896.28,Wallet,2024-01-02
9831,520.47,Wallet,2024-01-13
